language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
65	Belarusian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	сябруе	NOM	zINS	Y	NOM_zINS		Алесь сябру-е з Ален-ай	PN[NOM.SG] be_friends(IPFV)-PRS.3SG with PN-INS.SG	‘Ales’ is friends with Alena.’	PN[NOM.SG] дружить(IPFV)-PRS.3SG с PN-INS.SG	‘Алесь дружит с Аленой’.			
65	Belarusian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	думае	NOM	praACC	Y	NOM_praACC		Алесь дума-е пра Ален-у	PN[NOM.SG] think(IPFV)-PRS.3SG about PN-ACC.SG.	‘Ales’ is thinking about Alena.’	PN[NOM.SG] думать(IPFV)-PRS.3SG про PN-ACC.SG.	‘Алесь думает об Алене’.			
65	Belarusian	26	eat	X (eat) Y	есть	X (есть) Y	з'еў	NOM	ACC	TR	TR		Алесь з’е-ў яблык	PN[NOM.SG] eat(PFV)-PST.SG.M apple[ACC.SG]	‘Ales’ ate an apple.’	PN[NOM.SG] съесть(PFV)-PST.SG.M яблоко[ACC.SG]	‘Алесь съел яблоко’.			
65	Belarusian	27	fry	X (fry) Y	жарить	X (жарить) Y	пасмажыў 	NOM	ACC	TR	TR		Алесь пасмажы-ў рыб-у	PN[NOM.SG] fry(PFV)-PST.SG.M fish-ACC.SG	‘Ales’ fried the fish.’	PN[NOM.SG] пожарить(PFV)-PST.SG.M рыба-ACC.SG	‘Алесь пожарил рыбу’.			
65	Belarusian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	чакае	NOM	ACC	TR	TR		Алесь чака-е Ален-у	PN[NOM.SG] wait(IPFV)-PRS.3SG PN-ACC.SG	‘Ales’ is waiting for Alena.’	PN[NOM.SG] ждать(IPFV)-PRS.3SG PN-ACC.SG	‘Алесь ждет Алену’.	Alternative is the same verb with the NOM_naACC pattern, cf. “Алесь чака-е на Ален-у”  [PN[NOM.SG] wait-PRS.3SG on PN-ACC.SG] ‘Ales' is waiting for Alena’.		
65	Belarusian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	забыўся	NOM	praACC	Y	NOM_praACC		Алесь забы-ў-ся пра інш-ую дарог-у	PN[NOM.SG] forget(PFV)-PST.SG.M-REFL about other-ACC.SG.F road-ACC.SG	‘Ales’ forgot about the other road.’	PN[NOM.SG] забыть(PFV)-PST.SG.M-REFL про другой-ACC.SG.F дорога-ACC.SG	‘Алесь забыл о другой дороге’.	REFL. Alternatives are i) the same pattern with the non-reflexive verb, cf. “Алесь забы-ў пра дарог-у” [PN[NOM.SG] forget-PST.SG.M about PN-ACC.SG] ‘Ales' forgot about the road’, ii) the NOM_abLOC pattern, cf. “Алесь забы-ў-ся аб дароз-е” [PN[NOM.SG] forget-PST.SG.M-REFL about road-LOC.SG] ‘Ales' forgot about the road’ and iii) the combination of the two, non-reflexive verb and the NOM_abLOC pattern, cf. “Алесь забы-ў аб дароз-е.” [PN[NOM.SG] forget-PST.SG.M about road-LOC.SG] ‘Ale's forgot about the road’.		
65	Belarusian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	залежыць	NOM	adGEN	Y	NOM_adGEN		памяць залеж-ыць ад узрост-у	memory[NOM.SG] depend(IPFV)-PRS.3SG from_at age-GEN.SG	‘Memory depends on age.’	память[NOM.SG] зависеть(IPFV)-PRS.3SG от возраст-GEN.SG	‘Память зависит от возраста’.			
65	Belarusian	31	call	X (call) Y	звать	X (звать) Y-а	паклікаў 	NOM	ACC	TR	TR		Алесь пакліка-ў Ален-у	PN[NOM.SG] call(PFV)-PST.SG.M PN-ACC.SG	‘Ales’ called Alena.’	PN[NOM.SG] позвать(PFV)-PST.SG.M PN-ACC.SG	‘Алесь позвал Алену’.			
65	Belarusian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	пазнаёміўся 	NOM	zINS	Y	NOM_zINS		Алесь пазнаёмі-ў-ся з Ален-ай год таму	PN[NOM.SG] make_acquainted(PFV)-PST.SG.M-REFL with PN-INS.SG year[ACC.SG] that.DAT.SG	‘Ales’ got to know Alena a year ago.’	PN[NOM.SG] познакомить(PFV)-PST.SG.M-REFL с PN-INS.SG год[ACC.SG] то.DAT.SG	‘Алесь познакомился с Аленой год тому назад’.	REFL		
65	Belarusian	33	know	X (know) Y	знать 	X (знать) Y-а	ведае 	NOM	ACC	TR	TR		Алесь веда-е Ален-у	PN[NOM.SG] wait(IPFV)-PRS.3SG PN-ACC.SG	‘Ales’ knows Alena.’	PN[NOM.SG] ждать(IPFV)-PRS.3SG PN-ACC.SG	‘Алесь знает Алену’.			
65	Belarusian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	іграе 	NOM	naLOC	Y	NOM_naLOC		Алесь ігра-е на гітар-ы	PN[NOM.SG] play(IPFV)-PRS.3SG on guitar-LOC.SG	‘Ales’ is playing the guitar.’	PN[NOM.SG] играть(IPFV)-PRS.3SG на гитара-LOC.SG	‘Алесь играет на гитаре’.			
65	Belarusian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	пазбягае 	NOM	GEN	Y	NOM_GEN		Алесь пазбяга-е Ален-ы	PN[NOM.SG] avoid(IPFV)-PRS.3SG PN-GEN.SG	‘Ales’ avoids Alena.’	PN[NOM.SG] избегать(IPFV)-PRS.3SG PN-GEN.SG	‘Алесь избегает Алену’.	Alternative is “Алесь унікае Алены” with the same pattern.		
65	Belarusian	36	make	X (make) Y	изготовить	X (изготовить) Y	зрабіў 	NOM	ACC	TR	TR		Алесь зрабі-ў бомб-у	PN[NOM.SG] make(PFV)-PST.SG.M bomb-ACC.SG	‘Ales’ made a bomb.’	PN[NOM.SG] сделать(PFV)-PST.SG.M бомба-ACC.SG	‘Алесь cделал бомбу’.			
65	Belarusian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	здзекуецца	NOM	zGEN	Y	NOM_zGEN		Алесь здзеку-ец-ца з Ален-ы	PN[NOM.SG] make_fun(IPFV)-PRS.3SG-REFL from_on PN-GEN.SG	‘Ales’ is making fun of Alena.’	PN[NOM.SG] издеваться(IPFV)-PRS.3SG-REFL с PN-GEN.SG	‘Алесь издевается над Аленой’.	REFL		
65	Belarusian	38	have	X (have) Y	иметь	X (иметь) Y	ёсць	uGEN	NOM	X	uGEN_NOM		у Алес-я ёсць машын-а	at PN-GEN.SG be.PRS.3SG car-NOM.SG	‘Ales’ has a car.’	у PN-GEN.SG быть.PRS.3SG машина-NOM.SG	‘У Алеся есть машина’.	Alternative is a different verb with the TR pattern, cf. “Алесь ма-е машыну.” [PN[NOM.SG] have-PRS.3SG car-ACC.SG] ‘Ales' has a car’.		
65	Belarusian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	шукае 	NOM	ACC	TR	TR		Алесь шука-е ключ-ы	PN[NOM.SG] look_for(IPFV)-PRS.3SG key-ACC.PL	‘Ales’ is looking for his keys.’	PN[NOM.SG] искать(IPFV)-PRS.3SG ключ-ACC.PL	‘Алесь ищет ключи’.			
65	Belarusian	40	paint	X (paint) Y	красить	X (красить) Y	пафарбаваў	NOM	ACC	TR	TR		Алесь пафарбава-ў плот	PN[NOM.SG] paint(PFV)-PST.SG.M fence[ACC.SG]	‘Ales’ painted the fence.’	PN[NOM.SG] покрасить(PFV)-PST.SG.M забор[ACC.SG]	‘Алесь покрасил забор’.			
65	Belarusian	41	bite	X (bite) Y	кусать	X (кусать) Y-а	ўкусіў	NOM	ACC	TR	TR		сабак-а ўкусі-л-а Алес-я	dog-NOM.SG bite(PFV)-PST-SG.F PN-ACC.SG	‘A dog bit Ales’.’	собака-NOM.SG укусить(PFV)-PST-SG.F PN-ACC.SG	‘Собака укусила Алеся’.			
65	Belarusian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	страціў 	NOM	ACC	TR	TR		Алесь страці-ў дом	PN[NOM.SG] lose(PFV)-PST.SG.M house[ACC.SG]	‘Ales’ lost hist house.’	PN[NOM.SG] потерять(PFV)-PST.SG.M дом[ACC.SG]	‘Алесь лишился дома’.			
65	Belarusian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	ловіць 	NOM	ACC	TR	TR		Алесь лов-іць кошк-у	PN[NOM.SG] catch(IPFV)-PRS.3SG cat-ACC.SG	‘Ales’ is trying to catch the cat.’	PN[NOM.SG] ловить(IPFV)-PRS.3SG кошка-ACC.SG	‘Алесь ловит кошку’.			
65	Belarusian	44	break	X (break) Y	ломать	X (ломать) Y	зламаў 	NOM	ACC	TR	TR		Алесь злама-ў палк-у	PN[NOM.SG] break(PFV)-PST.SG.M stick-ACC.SG	‘Ales’ broke a stick.’	PN[NOM.SG] сломать(PFV)-PST.SG.M палка-ACC.SG	‘Алесь сломал палку’.			
65	Belarusian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	ліслівіць	NOM	peradINS	Y	NOM_peradINS		Алесь лісліві-ць перад Ален-ай	PN[NOM.SG] flatter(IPFV)-PRS.3SG before PN-INS.SG	‘Ales’ is flattering Alena.’	PN[NOM.SG] льстить(IPFV)-PRS.3SG перед PN-INS.SG	‘Алесь льстит Алене’.			
65	Belarusian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)	любіць 	NOM	ACC	TR	TR		Алесь люб-іць Васіл-я	PN[NOM.SG] love(IPFV)-PRS.3SG PN-ACC.SG	‘Ales’ loves Vasil’.’	PN[NOM.SG] любить(IPFV)-PRS.3SG PN-ACC.SG	‘Алесь любит Василя’.	Same as 119		
65	Belarusian	47	wave	X (wave) Y	махать	X (махать) Y-ом	махае 	NOM	INS	Y	NOM_INS		Алесь маха-е хустк-ай	PN[NOM.SG] wave(IPFV)-PRS.3SG handkerchief-INS.SG	‘Ales’ is waving a handkerchief.’	PN[NOM.SG] махать(IPFV)-PRS.3SG платок-INS.SG	‘Алесь машет платком’.			
65	Belarusian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е	марыць 	NOM	praACC	Y	NOM_praACC		Алесь мар-ыць пра нов-ую машын-у	PN[NOM.SG] dream(IPFV)-PRS.3SG about new-ACC.SG.F car-ACC.SG	‘Ales’ is dreaming of a new car.’	PN[NOM.SG] мечтать(IPFV)-PRS.3SG про новый-ACC.SG.F машина-ACC.SG	‘Алесь мечтает о машине’.			
65	Belarusian	49	wash	X (wash) Y	мыть	X (мыть) Y	памыў 	NOM	ACC	TR	TR		Алесь памы-ў кубак	PN[NOM.SG] wash(PFV)-PST.SG.M cup-ACC.SG	‘Ales’ washed the cup.’	PN[NOM.SG] помыть(PFV)-PST.SG.M чашка-ACC.SG	‘Алесь помыл чашку’.			
65	Belarusian	50	put_on	X (put_on) Y	надевать	X (надевать) Y	апрануў 	NOM	ACC	TR	TR		Алесь апрану-ў штан-ы	PN[NOM.SG] put_on(PFV)-PST.SG.M trousers-ACC.SG	‘Ales’ put on his trousers.’	PN[NOM.SG] надеть(PFV)-PST.SG.M штаны-ACC.SG	‘Алесь надел штаны’.			
65	Belarusian	51	be_called	X (be_called) Y	называться	X (называться) Y	называецца	NOM	INS	Y	NOM_INS		гэты прадмет называ-ец-ца компас-ам	this.NOM.SG.M object[NOM.SG] call(IPFV)-PRS.3SG-REFL compass-INS.SG	‘This object is called a compass.’	этот.NOM.SG.M предмет[NOM.SG] называть(IPFV)-PRS.3SG-REFL компас-INS.SG	‘Этот предмет называется компасом’.	REFL. Alternative is the same verb with the NOM_NOM(NO.AGR) pattern, cf. “Прадмет называ-ец-ца компас” [object-NOM.SG call-PRS.3SG-REFL compass-NM.SG.] ‘The object is called a compass’. Also, alternative is the verb “завецца” with the same two coding patterns.		
65	Belarusian	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	пакараў 	NOM	ACC	TR	TR		Алесь пакліка-ў Ален-у	PN[NOM.SG] call(PFV)-PST.SG.M PN-ACC.SG	‘Ales’ punished his son.’	PN[NOM.SG] позвать(PFV)-PST.SG.M PN-ACC.SG	‘Алесь позвал Алену’.			
65	Belarusian	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	напаў 	NOM	naACC	Y	NOM_naACC		мядзведзь напа-ў на рыбак-а	bear[NOM.SG] attack(PFV)-PST.SG.M on fisherman-ACC.SG	‘A bear attacked a fisherman.’	медведь[NOM.SG] напасть(PFV)-PST.SG.M на рыбак-ACC.SG	‘Медведь напал на рыбака’.			
65	Belarusian	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	запоўнілася	NOM	INS	Y	NOM_INS		вядр-о запоўні-л-а-ся вад-ой	bucket-NOM.SG fill(PFV)-PST-SG.N-REFL water-INS.SG	‘The bucket filled with water.’	ведро-NOM.SG заполнить(PFV)-PST-SG.N-REFL вода-INS.SG	‘Ведро заполнилось водой’.	REFL		
65	Belarusian	55	find	X (find) Y	находить	X (находить) Y(-а)	знайшоў 	NOM	ACC	TR	TR		Алесь знайшо-ў ключ-ы	PN[NOM.SG] find(PFV)-PST.SG.M key-ACC.PL	‘Ales’ found his keys.’	PN[NOM.SG] найти(PFV)-PST.SG.M ключ-ACC.PL	‘Алесь нашел ключи’.			
65	Belarusian	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	не хапае	DAT	GEN	XY	DAT_GEN		Алес-ю не хапа-е адн-аго даляр-а	PN-DAT.SG NEG be_enough(IPFV)-PRS.3SG one-GEN.SG.M dollar-GEN.SG	‘Ales’ is one dollar short.’	PN-DAT.SG NEG хватать(IPFV)-PRS.3SG один-GEN.SG.M доллар-GEN.SG	‘Алесю не хватает доллара’.	NEG + same as 5. Alternative is “не стае” with the same valency pattern.		
65	Belarusian	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	ненавідзіць 	NOM	ACC	TR	TR		Алесь ненавідз-іць Ален-у	PN[NOM.SG] hate(IPFV)-PRS.3SG PN-ACC.SG	‘Ales’ hates Vasil’.’	PN[NOM.SG] ненавидеть(IPFV)-PRS.3SG PN-ACC.SG	‘Алесь ненавидит Алену’.			
65	Belarusian	58	like	X (like) Y	нравиться	X-у (нравиться) Y	падабаецца 	DAT	NOM	X	DAT_NOM		Алес-ю падаба-ец-ца гэт-ая кашул-я	PN-DAT.SG like(IPFV)-PRS.3SG-REFL this-NOM.SG.F shirt-NOM.SG	‘Ales’ likes this shirt.’	PN-DAT.SG нравиться(IPFV)-PRS.3SG-REFL этот-NOM.SG.F рубашка-NOM.SG	‘Алесю нравится эта рубашка’.	REFL		
65	Belarusian	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	патрэбныя + COP	DAT	NOM	X	DAT_NOM	Non-verbal predicate.	Алес-ю патрэбн-ыя грош-ы	PN-DAT.SG necessary-NOM.PL money-NOM.PL	‘Ales’ needs money.’	PN-DAT.SG нужный-NOM.PL деньги-NOM.PL	‘Алесю нужны деньги’.			
65	Belarusian	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	абкружаюць 	NOM	ACC	TR	TR		сцен-ы абкружа-юць горад	wall-NOM.PL surround(IPFV)-PRS.3PL city[ACC.SG]	‘Walls surround the city.’	стена-NOM.PL окружать(IPFV)-PRS.3PL город[ACC.SG]	‘Стены окружают город’.			
65	Belarusian	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	засталося	uGEN	NOM	X	uGEN_NOM		у Алес-я заста-л-о-ся дзесяць даляр-аў	at PN-GEN.SG remain(PFV)-PST-SG.N-REFL ten.NOM dollar-GEN.PL	‘Ales’ has ten dollars left.’	у PN-GEN.SG остаться(PFV)-PST-SG.N-REFL десять.NOM доллар-GEN.PL	‘У Алеся осталось десять долларов’.	REFL		
65	Belarusian	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	адказаў 	NOM	DAT	Y	NOM_DAT		Алесь адказа-ў настаўнік-у	PN[NOM.SG] answer(PFV)-PST.SG.M teacher-DAT.SG	‘Ales’ answered the teacher.’	PN[NOM.SG] ответить(PFV)-PST.SG.M учитель-DAT.SG	‘Алесь ответил учителю’.			
65	Belarusian	63	open	X (open) Y	открывать	X (открывать) Y	адкрыў	NOM	ACC	TR	TR		Алесь адкры-ў слоік	PN[NOM.SG] open(PFV)-PST.SG.M can[ACC.SG]	‘Ales’ opened a can.’	PN[NOM.SG] открыть(PFV)-PST.SG.M банка[ACC.SG]	‘Алесь открыл банку’.			
65	Belarusian	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	адрозніваецца	NOM	adGEN	Y	NOM_adGEN		мая кашул-я адрозніва-ец-ца ад тва-ёй	my.NOM.SG.F shirt-NOM.SG be_different(IPFV)-PRS.3SG-REFL from_at your-GEN.SG.F	‘My shirt is different from yours.’	мой.NOM.SG.F рубашка-NOM.SG отличаться(IPFV)-PRS.3SG-REFL от твой-GEN.SG.F	‘Моя рубашка отличается от твоей’.	REFL		
65	Belarusian	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	адстаў	NOM	adGEN	Y	NOM_adGEN		Алесь адста-ў ад Ален-ы	PN[NOM.SG] fall_behind(PFV)-PST.SG.M from_at PN-GEN.SG	‘Ales’ fell behind Alena’.’	PN[NOM.SG] отстать(PFV)-PST.SG.M от PN-GEN.SG	‘Алесь отстал от Алены’.			
65	Belarusian	66	plough	X (plough) Y	пахать	X (пахать) Y	арэ 	NOM	ACC	TR	TR		Алесь ар-э пол-е	PN[NOM.SG] plough(IPFV)-PRS.3SG field-ACC.SG	‘Ales’ is ploughing the field.’	PN[NOM.SG] пахать(IPFV)-PRS.3SG поле-ACC.SG	‘Алесь пашет поле’.			
65	Belarusian	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	пахнуць	NOM	INS	Y	NOM_INS		мае рук-і пахн-уць бензін-ам	my.NOM.PL hand-NOM.PL smell(IPFV)-PRS.3PL gasoline-INS.SG	‘My hands smell of gasoline.’	мой.NOM.PL рука-NOM.PL пахнуть(IPFV)-PRS.3PL бензин-INS.SG	‘Руки пахнут бензином’.			
