language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
36	Serbian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	zavisiti	NOM	odGEN	Y	NOM_odGEN		Pamćenj-e zavisi od uzrast-a	memory-NOM.SG depend.PRS.3SG from.near age-GEN.SG	‘Memory depends on age.’	память-NOM.SG зависеть.PRS.3SG от возраст-GEN.SG	‘Память зависит от возраста.’		зависи	Памћењ-е зависи од узраст-а
36	Serbian	31	call	X (call) Y	звать	X (звать) Y-а	pozvati	NOM	ACC	TR	TR		Petar je pozva-o Marij-u	PN.NOM.SG be.PRS.3SG call-PART.PERF.M.SG PN-ACC.SG	‘Petar called Maria.’	PN.NOM.SG быть.PRS.3SG позвать-PART.PERF.M.SG PN-ACC.SG	‘Петар позвал Марию.’		позвао	Петар је позва-о Мариј-у
36	Serbian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	upoznati	NOM	ACC	TR	TR		Petar je upozna-o Marij-u pre godin-u dan-a	PN.NOM.SG be.PRS.3SG get.to.know-PART.PERF.M.SG PN-ACC.SG in.front year-ACC.SG day-GEN.PL	‘Petar got to know Maria a year ago.’	PN.NOM.SG быть.PRS.3SG узнать-PART.PERF.M.SG PN-ACC.SG перед год-ACC.SG день-GEN.PL	‘Петар познакомился с Марией год тому назад.’		упознао	Петар је упозна-о Мариј-у пре годин-у дан-а
36	Serbian	33	know	X (know) Y	знать 	X (знать) Y-а	poznavati	NOM	ACC	TR	TR		Petar poznaje Marij-u	PN.NOM.SG know.PRS.3SG PN-ACC.SG	‘Petar knows Maria.’	PN.NOM.SG знать.PRS.3SG PN-ACC.SG	‘Петар знает Марию.’		познаjе	Петар познаје Мариј-у
36	Serbian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	svirati	NOM	ACC	TR	TR		Petar svira gitar-u	PN.NOM.SG play.PRS.3SG guitar-ACC.SG	‘Petar is playing the guitar.’	PN.NOM.SG играть.PRS.3SG гитара-ACC.SG	‘Петар играет на гитаре.’		свира	Петар свира гитар-у
36	Serbian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	izbegavati	NOM	ACC	TR	TR		Petar izbegava Marij-u	PN.NOM.SG avoid.PRS.3SG PN-ACC.SG	‘Petar avoids Maria.’	PN.NOM.SG избегать.PRS.3SG PN-ACC.SG	‘Петар избегает Марию.’		избегава	Петар избегава Марију
36	Serbian	36	make	X (make) Y	изготовить	X (изготовить) Y	napraviti	NOM	ACC	TR	TR		Petar je napravi-o bomb-u	PN.NOM.SG be.PRS.3SG make-PART.PERF.M.SG bomb-ACC.SG	‘Petar made a bomb.’	PN.NOM.SG быть.PRS.3SG сделать-PART.PERF.M.SG бомба-ACC.SG	‘Петар сделал бомбу.’		направио	Петар је направи-о бомб-у
36	Serbian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	maltretirati	NOM	ACC	TR	TR		Petar maltretira Marij-u	PN.NOM.SG make.fun.PRS.3SG PN-ACC.SG	‘Petar is making fun of Maria.’	PN.NOM.SG издеваться.PRS.3SG PN-ACC.SG	‘Петар издевается над Марией.’		малтретира	Петар малтретира Мариј-у
36	Serbian	38	have	X (have) Y	иметь	X (иметь) Y	imati	NOM	ACC	TR	TR		Petar ima kol-a	PN.NOM.SG have.PRS.3SG car-ACC.PL	‘Petar has a car.’	PN.NOM.SG иметь.PRS.3SG машина-ACC.PL	‘У Петара есть машина.’		има	Петар има кол-а
36	Serbian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	tražiti	NOM	ACC	TR	TR		Petar traži ključ-eve	PN.NOM.SG look.for.PRS.3SG key-ACC.PL	‘Petar is looking for his keys.’	PN.NOM.SG искать.PRS.3SG ключ-ACC.PL	‘Петар ищет ключи.’		тражи	Петар тражи кључ-еве
36	Serbian	40	paint	X (paint) Y	красить	X (красить) Y	ofarbati	NOM	ACC	TR	TR		Petar je ofarba-o ograd-u	PN.NOM.SG be.PRS.3SG paint-PART.PERF.M.SG fence-ACC.SG	‘Petar painted the fence.’	PN.NOM.SG быть.PRS.3SG покрасить-PART.PERF.M.SG забор-ACC.SG	‘Петар покрасил забор.’		офарбао	Петар је офарба-о оград-у
36	Serbian	41	bite	X (bite) Y	кусать	X (кусать) Y-а	ujesti	NOM	ACC	TR	TR		Pas je uje-o Petr-a	dog.NOM.SG be.PRS.3SG bite-PART.PERF.M.SG PN-ACC.SG	‘A dog bit Petar.’	собака.NOM.SG быть.PRS.3SG укусить-PART.PERF.M.SG PN-ACC.SG	‘Собака укусила Петара.’		уjе	Пас је ује-о Петр-а
36	Serbian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	ostati	NOM	bezGEN	Y	NOM_bezGEN		Petar je osta-o bez kuć-e	PN.NOM.SG be.PRS.3SG remain-PART.PERF.M.SG without house-GEN.SG	‘Petar lost his house.’	PN.NOM.SG быть.PRS.3SG остаться-PART.PERF.M.SG бeз дом-GEN.SG	‘Петар остался без дома.’		остао	Петар је оста-о без кућ-е
36	Serbian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	juriti	NOM	ACC	TR	TR		Petar juri mačk-u	PN.NOM.SG try.to.catch.PRS.3SG cat-ACC.SG	‘Petar is trying to catch the cat.’	PN.NOM.SG ловить.PRS.3SG кошка-ACC.SG	‘Петар ловит кошку.’		jури	Петар јури мачк-у
36	Serbian	44	break	X (break) Y	ломать	X (ломать) Y	polomiti	NOM	ACC	TR	TR		Petar je polomi-o štap	PN.NOM.SG be.PRS.3SG break-PART.PERF.M.SG stick.ACC.SG	‘Petar broke a stick.’	PN.NOM.SG быть.PRS.3SG сломать-PART.PERF.M.SG палка.ACC.SG	‘Петар сломал палку.’		поломио	Петар је поломи-о штап
36	Serbian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	laskati	NOM	DAT	Y	NOM_DAT		Petar laska Marij-i	PN.NOM.SG flatter.PRS.3SG PN-DAT.SG	‘Petar is flattering Maria.’	PN.NOM.SG льстить.PRS.3SG PN-DAT.SG	‘Петар льстит Марии.’		ласка	Петар ласка Мариј-и
36	Serbian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)	voleti	NOM	ACC	TR	TR		Petar voli Marij-u	PN.NOM.SG love.PRS.3SG PN-ACC.SG	‘Petar loves Maria.’	PN.NOM.SG любить.PRS.3SG PN-ACC.SG	‘Петар любит Марию.’		воли	Петар воли Мариј-у
36	Serbian	47	wave	X (wave) Y	махать	X (махать) Y-ом	mahati	NOM	INS	Y	NOM_INS		Petar maše maram-om	PN.NOM.SG wave.PRS.3SG handkerchief-INS.SG.F	‘Petar is waving a handkerchief.’	PN.NOM.SG махать.PRS.3SG платок-INS.SG.F	‘Петар машет платком.’		маше	Петар маше марам-ом
36	Serbian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е	maštati	NOM	oLOC	Y	NOM_oLOC		Petar mašta o nov-im kol-ima	PN.NOM.SG dream.PRS.3SG about new.LOC.PL.N car-LOC.PL	‘Petar is dreaming of a new car.’	PN.NOM.SG мечтать.PRS.3SG о новый.LOC.PL.N машина-LOC.PL	‘Петар мечтает о новой машине.’		машта	Петар машта о нов-им кол-има
36	Serbian	49	wash	X (wash) Y	мыть	X (мыть) Y	oprati	NOM	ACC	TR	TR		Petar je opra-o šolj-u	PN.NOM.SG be.PRS.3SG wash-PART.PERF.M.SG cup-ACC.SG	‘Petar washed the cup.’	PN.NOM.SG быть.PRS.3SG вымыть-PART.PERF.M.SG чашка-ACC.SG	‘Петар вымыл чашку.’		опрао	Петар је опра-о шољ-у
36	Serbian	50	put_on	X (put_on) Y	надевать	X (надевать) Y	obući	NOM	ACC	TR	TR		Petar je obuka-o pantalon-e	PN.NOM.SG be.PRS.3SG put.on-PART.PERF.M.SG trousers-ACC.PL	‘Petar put on his trousers.’	PN.NOM.SG быть.PRS.3SG надеть-PART.PERF.M.SG штаны-ACC.PL	‘Петар надел штаны.’		обукао	Петар је обука-о панталон-е
36	Serbian	51	be_called	X (be_called) Y	называться	X (называться) Y	zvati se	NOM	NOM	Y	NOM_NOM		taj predmet se zove kompas	this.NOM.SG.M object.NOM.SG REFL call.PRS.3SG compass.NOM.SG	‘This object is called a compass.’	этот.NOM.SG.M предмет.NOM.SG REFL звать.PRS.3SG компас.NOM.SG	‘Этот предмет называется компас.’	REFL	зове се	тај предмет се зове компас
36	Serbian	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	kazniti	NOM	ACC	TR	TR		Petar je kazni-o sv-og sin-a	PN.NOM.SG be.PRS.3SG punish-PART.PERF.M.SG one’s-ACC.SG son-ACC.SG	‘Petar punished his son.’	PN.NOM.SG быть.PRS.3SG наказать-PART.PERF.M.SG свой-ACC.SG сын-ACC.SG	‘Петар наказл своего сына.’		казнио	Петар је казни-о св-ог син-а
36	Serbian	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	napasti	NOM	ACC	TR	TR		medved je napa-o pecaroš-a	PN.NOM.SG be.PRS.3SG attack-PART.PERF.M.SG fisherman-ACC.SG	‘A bear attacked a fisherman.’	PN.NOM.SG быть.PRS.3SG напасть-PART.PERF.M.SG рыбак-ACC.SG	‘Медведь напал на рыбака.’		напао	медвед је напа-о пецарош-а
36	Serbian	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	napuniti se	NOM	INS	Y	NOM_INS		kof-a se napuni-la vod-om	bucket.NOM.SG.F REFL fill-PART.PERF.F.SG water-INS.SG	‘The bucket filled with water.’	ведро.NOM.SG.F REFL наполнять-PART.PERF.F.SG вода-INS.SG	‘Ведро наполнилось водой.’	REFL	напулнила се	коф-а се напуни-ла вод-ом
36	Serbian	55	find	X (find) Y	находить	X (находить) Y(-а)	naći	NOM	ACC	TR	TR		Petar je naša-o ključ-eve	PN.NOM.SG be.PRS.3SG find-PART.PERF.M.SG key-АCC.PL	‘Petar found his keys.’	PN.NOM.SG быть.PRS.3SG найти-PART.PERF.M.SG ключ-АCC.PL	‘Петар нашел ключи.’		нашао	Петар је наша-о кључ-еве
36	Serbian	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	faliti	DAT	NOM	X	DAT_NOM		Petr-u fali jedan dolar	PN-DAT.SG lack.PRS.3SG one.NOM.SG dollar.NOM.SG 	‘Petar is one dollar short.’	PN-DAT.SG недоставать.PRS.3SG один.NOM.SG доллар.NOM.SG 	‘Петру недостает одного доллара.’		фали	Петр-у фали један долар
36	Serbian	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	mrzeti	NOM	ACC	TR	TR		Petar mrzi Marij-u	PN.NOM.SG hate.PRS.3SG PN-ACC.SG	‘Petar hates Maria.’	PN.NOM.SG ненавидеть.PRS.3SG PN-ACC.SG	‘Петар ненавидит Марию.’		мрзи	Петар мрзи Мариј-у
36	Serbian	58	like	X (like) Y	нравиться	X-у (нравиться) Y	sviđati se	DAT	NOM	X	DAT_NOM		Petr-u se sviđa ta košulj-a	PN-DAT.SG REFL like.PRS.3SG this.NOM.SG.F shirt-NOM.SG	‘Petar likes this shirt.’	PN-DAT.SG REFL нравиться.PRS.3SG этот.NOM.SG.F рубашка-NOM.SG	‘Петру нравится эта рубашка.’	REFL	свича се	Петр-у се свиђа та кошуљ-а
36	Serbian	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	biti potreban	DAT	NOM	X	DAT_NOM	Non-verbal predicate	Petr-u je potreban novac	PN-DAT.SG be.PRS.3SG necessary.NOM.SG money.NOM.SG	‘Petar needs money.’	PN-DAT.SG быть.PRS.3SG необходим.NOM.SG деньги.NOM.SG	‘Петару нужны деньги.’		потребан	Петр-у је потребан новац
36	Serbian	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	biti opasan	INS	NOM	X	INS_NOM	Non-verbal predicate (passive).	grad je opasan zidin-ama	city.NOM.SG be.PRS.3SG surround.PART.PASS.NOM.SG.M city_wall-INS.PL	‘Walls surround the city.’	город.NOM.SG быть.PRS.3SG окружить.PART.PASS.NOM.SG.M городская_стена-INS.PL	‘Город окружен стеной.’		опасан	град је опасан зидин-ама
36	Serbian	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	ostati	DAT	NOM	X	DAT_NOM		Petr-u je osta-lo deset dolar-a	PN-DAT.SG be.PRS.3SG remain-PART.PERF.N.SG ten dollar-GEN.PL	‘Petar has ten dollars left.’	PN-DAT.SG быть.PRS.3SG остаться-PART.PERF.N.SG десять доллар-GEN.PL	‘У Петара осталось 10 долларов.’		остало	Петр-у је оста-ло десет долар-а
36	Serbian	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	odgovoriti	NOM	DAT	Y	NOM_DAT		Petar je odgovori-o učitelj-u	PN.NOM.SG be.PRS.3SG answer-PART.PERF.M.SG teacher-DAT.SG	‘Petar answered the teacher.’	PN.NOM.SG быть.PRS.3SG ответить-PART.PERF.M.SG учитель-DAT.SG	‘Петар ответил учителю.’		одговорио	Петар је одговори-о учитељ-у
36	Serbian	63	open	X (open) Y	открывать	X (открывать) Y	otvoriti	NOM	ACC	TR	TR		Petar je otvori-o tegl-u	PN.NOM.SG be.PRS.3SG open-PART.PERF.M.SG jar-АCC	‘Petar opened a can.’	PN.NOM.SG быть.PRS.3SG открыть-PART.PERF.M.SG банка-АCC	‘Петар открыл банку.’		отворио	Петар је отвори-о тегл-у
36	Serbian	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	razlikovati se	NOM	odGEN	Y	NOM_odGEN		moj-a košulj-a se razlikuje od tvoj-e	my-NOM.SG.F shirt-NOM.SG REFL differ.PRS.3SG from.near your-GEN.SG.F	‘My shirt is different from yours.’	мой-NOM.SG.F рубашка-NOM.SG REFL различать.PRS.3SG от твой-GEN.SG.F	‘Моя рубашка отличается от твоей.’	REFL	разликуjе се	мој-а кошуљ-а се разликује од твој-е
36	Serbian	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	zaostati	NOM	zaINS	Y	NOM_zaINS		Petar je zaosta-o za Marij-om	PN.NOM.SG be.PRS.3SG fall.behind-PART.PERF.M.SG behind PN-INS.SG	‘Petar fell behind Maria.’	PN.NOM.SG быть.PRS.3SG отстать-PART.PERF.M.SG за PN-INS.SG	‘Петар отстал от Марии.’		заостао	Петар је заоста-о за Мариј-ом
36	Serbian	66	plough	X (plough) Y	пахать	X (пахать) Y	orati	NOM	ACC	TR	TR		Petar ore njiv-u	PN.NOM.SG plough.PRS.3SG field-АCC.SG	‘Petar is ploughing the field.’	PN.NOM.SG пахать.PRS.3SG поле-АCC.SG	‘Петар пашет поле.’		оре	Петар оре њив-у
36	Serbian	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	mirisati	NOM	naACC	Y	NOM_naACC		moj-e ruk-e miriš-u na benzin	my-NOM.PL.F hand-NOM-PL smell-PRS.3PL on gasoline.ACC.SG	‘My hands smell of gasoline.’	мой-NOM.PL.F рука-NOM-PL пахнуть-PRS.3PL на бензин.ACC.SG	‘Мои руки пахнут бензином.’		миришу	мој-е руке мириш-у на бензин
36	Serbian	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	preći	NOM	ACC	TR	TR		Petar je preša-o ulic-u	PN.NOM.SG be.PRS.3SG cross-PART.PERF.М.SG street-ΑCC.SG	‘Petar crossed the road.’	PN.NOM.SG быть.PRS.3SG перейти-PART.PERF.М.SG улица-ΑCC.SG	‘Петар перешел улицу.’		прешао	Петар је преша-о улиц-у
