language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	GLOSSES_EN	back_translation_en	glosses_ru	back_translation_ru	comms_internal
8	Basque	51	be_called	X (be_called) Y	называться	X (называться) Y	deitu	ABS	ABS(NO.AGR)	Y	ABS_ABS(NO.AGR)		tresna hau iparorratz-a dei-tzen da	устройство этот[ABS.SG] компас-SG[ABS] называться-IPFV ABS3SG.PRS	‘Это устройство называется компасом’.			Same verb as in 31, different pattern. The verb agrees with the X argument. A number of alternatives are available: 1) The same verb “deitu” used in the DAT_ABS pattern (a less frequent option): “Tresna hon-i iparorratz-a dei-tzen zai-o.” [устройство этот-dat.sg компас-sg[abs] называться-ipfv [abs3prs]abs/dat[abs.sg]-dat3sg] ‘Это устройство называется компасом’. 2) the simplex verb “iritzi” used in the DAT_ABS pattern: “Tresna hon-i iparorratz-a d-eritz-o.” [устройство этот-dat.sg компас-sg[abs] abs.3sg-называться-dat3sg] ‘Это устройство называется компасом’, which also allows “deritza” instead of “deritzo”, and 3) the CV “izena izan” [name have] used in the TR pattern: “Tresna hon-ek iparorratz -a d-u izen-a.” [устройство этот-erg.sg компас-sg[abs] abs3prs[abs.sg]-erg/abs[erg3sg] имя-sg[abs]].
8	Basque	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	desberdin izan 	*	*	*		Not included in the database because X and Y are expressed as a coordinate NP. Non-verbal predicate.	nire alkandora eta zurea bestelako-ak dira	мой рубашка[ABS.SG] и твоя-ABS.SG другой-ABS.PL ABS3PL.PRS	‘Моя рубашка отличается от твоей’  (букв. ‘Моя рубашка и твоя разные’).			X и Y разные. Alternative is “bestelako izan”, also a non-verbal predicate [other be].
8	Basque	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	ebakia egin	ERG	COM	Y	ERG_COM		Kepa-k bizar-aitzurr-a-rekin ebaki-a egi-n d-u	PN-ERG бритва-SG-COM порез-SG[ABS] делать-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа порезался бритвой’.			CV. Alternatives are “ebaki”, “moztu”, both used with the ABS_COM pattern.
8	Basque	71	drink	X (drink) Y	пить	X (пить) Y	edan	ERG	ABS	TR	TR		Kepa-k esne-a eda-n d-u	PN-ERG молоко-SG[ABS] пить-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа выпил молока’.			
8	Basque	18	hold	X (hold)Y	держать	X (держать) Y(-а)	eduki	ERG	ABS	TR	TR		Kepa-k liburu-a dauka	PN-ERG книга-SG[ABS] ABS3SG.PRS.иметь.ERG3SG	‘Кепа держит книгу’.			This sentence can also be interpreted more broadly as ‘to have’ (unless something like “eskuetan” ‘in hands’ is added.
8	Basque	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	egon	ABS	baitan	Y	ABS_baitan	Non-verbal predicate.	oroimen-a adin-a-ren baitan da-go	память-SG[ABS] возраст-SG-GENP в ABS3PRS-находиться[ABS.SG]	‘Память зависит от возраста’.			
8	Basque	91	listen	X (listen) to Y	слушать	X (слушать) Y	entzun	ERG	ABS	TR	TR		Kepa irrati-a entzu-ten ari da	PN[ABS] радио-SG[ABS] слушать-IPFV PROG ABS3SG.PRS	‘Кепа слушает радио’.			In this specific sentence, the auxiliary displays the absolutive conjugation due to the use of the progressive construction. The ERG_DAT pattern is also possible with this verb.
8	Basque	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	eragin	ERG	DAT	Y	ERG_DAT		adin-a-k eragi-ten d-i-o oroimen-a-ri	возраст-SG-ERG влиять-IPFV ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG] память-SG-DAT	‘Возраст влияет на память’.			Historically, this verb is a causative of “egin” ‘make’, which explains its 3-slot pattern. Alternative is the construction “eragin-a izan” [influence-abs.indf have], used in the “erg-in” pattern.
8	Basque	15	drive	X (drive) Y	гнать	X (гнать) Y-а	eraman	ERG	ABS	TR	TR		Kepa-k behi-a erama-ten d-u	PN-ERG корова гнать-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа гонит корову’.			Arguably, a causative from “joan” ‘go’.
8	Basque	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	erantzun	ERG	DAT	Y	ERG_DAT		Kepa-k erantzu-n egi-n d-i-o irakasle-a-ri	PN-ERG отвечать-[PFV] делать-PFV ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG] учитель-SG-DAT	‘Кепа ответил учителю’.			In this specific sentence, the auxiliary verb “egin” ‘make’ is used to achieve rhematization of the verb.
8	Basque	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	eraso	ERG	DAT	Y	ERG_DAT		hartz-a-k arrantzale-a-ri eraso d-i-o	медведь-SG-ERG рыбак-SG-DAT напасть[PFV] ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG]	‘Медведь напал на рыбака’.			This is the most frequent pattern for this meaning. Near synonyms are the verbs “esetsi” and “jazarri” used in the same ERG_DAT pattern. Further alternatives include 1)  “oldartu” and “jazarri” used in the ABS_DAT pattern: “Hartz-a arrantzale-a-ri oldar-tu zai-o” [Медведь-sg[abs] рыбак-sg-dat напасть-pfv [abs3prs]abs/dat[abs.sg]-dat3sg] ‘Медведь напал на рыбака’ and 2) the verb “jauki” used in the TR pattern (found in the French Basque Country). Apart from this, a possible alternative is the CV “eraso-a jo” [attack hit], used in the ERG_DAT pattern. Finally, the verb “jazarri” can also be used in the ABS_DAT pattern.
8	Basque	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а	erditu	ABS	INS	Y	ABS_INS		Miren seme bat-ez erdi-tu da	PN[ABS] сын один-INS.INDF рожать-PFV ABS3SG.PRS	‘Мирен родила сына’.			Near synonym is “erdi”, used in the same pattern. One more alternative is “seme-a izan” [son-abs[sg] have]. 
8	Basque	86	drop	X (drop) Y	ронять	X (ронять) Y	erortzen utzi	ERG	ABS	TR	TR		Kepa-k baso-a eror-tzen utz-i d-u	PN-ERG стакан-SG[ABS] падать-IPFV позволять-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа уронил стакан’.			CV. An alternative is the DAT_ABS construction: “Kepa-ri baso-a eror-i zai-o.” [Петя-dat стакан-sg[abs] падать-pfv [abs3prs]abs/dat[abs.sg]-dat3sg] ‘У Пети упал стакан’, which is specifically possible in the case of involuntary dropping.
8	Basque	27	fry	X (fry) Y	жарить	X (жарить) Y	erre	ERG	ABS	TR	TR		Kepa-k arrain-a erre d-u	PN-ERG рыба-SG[ABS] жарить[PFV] ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа пожарил рыбу (одну штуку)’.			Alternatives are “frijitu” (a borrowed verb), and “erregosi”, both used with the TR pattern.
8	Basque	110	respect	X (respect) Y	уважать	X (уважать) Y-а	errespetatu	ERG	ABS	TR	TR		Kepa-k Miren errespeta-tzen d-u	PN-ERG PN[ABS] уважать-IMP ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа уважает Мирен’.			Alternative is “estimatu”. Both verbs are Romance loanwords.
8	Basque	17	tell	X (tell) Y	говорить	X (говорить) Y-у	esan	ERG	DAT	Y	ERG_DAT		Kepa-k honela esa-n d-i-o Miren-i: […]	PN-ERG так говорить-PFV ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG] PN-DAT	‘Кепа так сказал Мирен: […]’.			The verb used in France is “erran” with the same valency pattern.
8	Basque	88	miss	X (miss) Y	скучать	X (скучать) по Y-у	eskas izan	ERG	ABS	TR	TR		Kepa-k Miren eskas d-u	PN-ERG PN[ABS] нехватка[ABS.INDF] ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа скучает по Мирен’.			CV. More common with inanimate Ys. An alternative is a CV where Y is expressed as an adnominal modifier: “Kepa-k Miren-en falta senti-tzen d-u.” [Петя-erg Маша-genp нехватка[abs.indf] чувствовать-ipfv abs3prs[abs.sg]-erg/abs[erg3sg]] ‘Петя скучает по Маше’. A still further alternative, commonly used with inanimate Ys is “mina izan” [pain-sg[abs] have], also used in a apttern where Y is expressed as an adnominal modifier.
8	Basque	75	cover	X (cover) Y	покрывать	X (покрывать) Y	estali	ERG	ABS	TR	TR		alfonbra-k lur oso-a estal-tzen d-u	ковер[SG]-ERG пол весь-SG[ABS] покрывать-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Ковер покрывает весь пол’.			Alternative is the verb tapatu, also used in the TR pattern.
8	Basque	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	ezagutu	ERG	ABS	TR	TR		Kepa-k Miren duela urte bat ezagu-tu d-u	PN-ERG PN[ABS] тому.назад год один[ABS.INDF] знакомиться-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа познакомился с Миренй год тому назад’.			Same as 33. Alternative is the verb “ezagun” used in the same TR pattern.
8	Basque	33	know	X (know) Y	знать 	X (знать) Y-а	ezagutu	ERG	ABS	TR	TR		Kepa-k Miren ezagu-tzen d-u	PN-ERG PN[ABS] знать-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа знает Мирен’.			Same as 32. Alternative is the verb “ezagun” used in the same TR pattern.
8	Basque	36	make	X (make) Y	изготовить	X (изготовить) Y	fabrikatu	ERG	ABS	TR	TR		Kepa-k lehergailu-a fabrika-tu d-u	PN-ERG бомба-SG[ABS] изготовлять-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа изготовил бомбу’.			Alternative is the verb “egin” ‘make’, also used in the TR pattern.
8	Basque	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	falta izan	DAT	ABS	X	DAT_ABS	Non-verbal predicate.	Kepa-ri euro bat falta zai-o	PN-DAT евро один-[ABS.INDF] нехватка[ABS.INDF] [ABS3PRS]ABS/DAT[ABS.SG]-DAT3SG	‘Кепе недостаёт одного евро’.			This is a Spanish loanword (“faltar” ‘lack, miss’). The same non-verbal predicate can also be used in in the TR pattern: “Kepa-k euro bat falta d-u.” [Кепа-erg евро один-[abs.indf] нехватка[abs.indf] abs3prs[abs.sg]-erg/abs[erg3sg]].
8	Basque	114	trust	X (trust) Y	доверять	X (доверять) Y-у	fidatu	ABS	COM	Y	ABS_COM		Kepa Miren-ekin fida-tzen da	PN[ABS] PN-COM доверять-IMP ABS3SG.PRS	‘Кепа доверяет Мирен.’			The same verb can also beused in the ABS_INS, ABS_DAT and ABS_IN patterns: “Kepa Miren-ez fida-tzen da.” [Петя[abs] Маша-ins доверять-imp abs3sg.prs], “Kepa Miren-i fida-tzen zai-o.” [Петя[abs] Маша-dat доверять-imp [abs3prs]abs/dat[abs.sg]-dat3sg], “Kepa Miren-engan fida-tzen da.” [Петя[abs] Маша-in доверять-imp abs3sg.prs].
8	Basque	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	gaitzitu	*	*	*		No satisfactory translation has been obtained.	*	*	*			The only equivalent obtained involves a dubious preposition borrowed from Spanish: “Kepa gaitzi-tu da Miren de-la kausa.” [Петя[abs] обижаться-prf abs3sg.prs Маша[abs] abs3sg.prs-comp из-за] ‘П. обиделся на М.’
8	Basque	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	galdu	ERG	ABS	TR	TR		Kepa-k etxe-a gal-du d-u	PN-ERG дом-SG[ABS] лишаться-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа лишился дома’.			Same as 103. Same verb but different pattern as 82.
8	Basque	103	lose	X (lose) Y	терять	X (терять) Y	galdu	ERG	ABS	TR	TR		Kepa-k giltz-ak gal-du d-it-u	PN-ERG ключ-PL[ABS] терять-PFV ABS3PRS-ABS.PL-ERG/ABS[ERG3SG]	‘Кепа потерял ключи’.			Same as 42. Same verb but different pattern as 82. Alternative is the DAT_ABS pattern, which emphasizes the lack of control on the part of the X argument: “Kepa-ri giltz-ak gal-du zai-zki-o.” [Петя-dat ключ-pl[abs] терять-pfv [abs3prs]abs/dat-abs.pl-dat3sg] ‘У Пети потерялись ключи’.
8	Basque	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у	galdu	ERG	DAT	Y	ERG_DAT		Kepa-k Miren-i gal-du d-i-o	PN-ERG PN-DAT проиграть-PFV ABS3PRS-ERG/ABS/DAT[ABS.SG]-DAT3SG[ERG3SG]	‘Кепа проиграл Мирен’.			Same verb as in 42, 103, different pattern. This is basically a trivalent verb, where the absolutive slot is routinely occupied by words like “game” etc. But this slot can also be left unoccupied.
8	Basque	49	wash	X (wash) Y	мыть	X (мыть) Y	garbitu	ERG	ABS	TR	TR		Kepa-k kikara garbi-tu d-u	PN-ERG чашка[ABS.SG] мыть-PFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа вымыл чашку’.			Alternative is the verb “ikuzi”, also used in the TR pattern.
8	Basque	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	gelditu	DAT	ABS	X	DAT_ABS		Kepa-ri 10 dolar geldi-tu zai-zki-o	PN-DAT 10 доллар[ABS.INDF] оставаться-PFV [ABS3PRS]ABS/DAT-ABS.PL-DAT3SG	‘У Кепы осталось 10 долларов’.			A near synonym is “geratu”, used in the same DAT_ABS pattern.
8	Basque	87	govern	X (govern) Y	руководить	X (руководить) Y	gobernatu	ERG	ABS	TR	TR		Kepa-k gure herri-a goberna-tzen d-u	PN-ERG наш поселок-SG[ABS] руководить-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа руководит нашим поселком’.			
8	Basque	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	gogoko izan	ERG	ABS	TR	TR		Kepa-k Miren gogo-ko d-u	PN-ERG PN[ABS] ум[SG]-GENL ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа симпатизирует Мирен’.			CV. A near synonym is the CV “begi-ko izan” [eye[sg]-genl) have], also used in the TR pattern. The same CVs “begiko izan” and “gogoko izan” can also be used in the DAT_ABS pattern: "Kepa-ri Miren begi-ko zai-o." [Петя-dat Маша[abs] глаз[sg]-genl [abs3prs]abs/dat[abs.sg]-dat3sg] ‘Петя симпатизирует Маше’.
8	Basque	76	remember	X (remember) Y	помнить	X (помнить) Y-а	gogoratu	ERG	ABS	TR	TR		Kepa-k etxe-a ondo gogora-tzen d-u	PN-ERG дом-SG[ABS] хорошо помнить-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа хорошо помнит дом’.			Near synonyms are “oroitu”, “gomutatu”, “bururatu”, all used in the same TR pattern. The verbs “gogoratu”, “oroitu”, “gomutatu” can also be used in the ABS_INS pattern, recommended in some sources (Etxebarria 1995): “Kepa etxe-a-z ondo gogora-tzen da.” [Петя[abs] дом-sg-ins хорошо помнить-ipfv abs3sg.prs] ‘Петя хорошо помнит дом’. Apart from this, all these verbs can also be used in the DAT_ABS pattern, in which case they mean ‘come to mind’.
8	Basque	66	plough	X (plough) Y	пахать	X (пахать) Y	goldatu	ERG	ABS	TR	TR		Kepa-k soro-a golda-tzen d-u	PN-ERG поле-SG[ABS] пахать-IPFV ABS3PRS[ABS.SG]-ERG/ABS[ERG3SG]	‘Кепа пашет поле’.			Alternative is “irauli” used in the same TR pattern.
