language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
68	Rutul	76	remember	X (remember) Y	помнить	X (помнить) Y-а	jik’i ʁa-ma<d>a	DAT	NOM		DAT_NOM	"CV (""остается в сердце"")"						
68	Rutul	77	help	X (help) Y	помочь	X (помогать) Y-у	kumag hɨɁɨ-	ERG	DAT		ERG_DAT	"CV (""помощь делать"")"						
68	Rutul	78	understand	X (understand) Y	понимать	X (понимать) Y	gi-jirq’-	NOM	POST		NOM_Post(ESS)	"Есть еще вариант просто ""знать"" (TR)"						
68	Rutul	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)	ji<Ø>x	TR			TR	Есть варианты, спрашиваю						да
68	Rutul	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	hart’u-	NOM	ERG		NOM_ERG							
68	Rutul	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у	ki-č-i<p>qɨ-	NOM	CONT		NOM_Cont(ESS)							
68	Rutul	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у	jawaɁiš	NOM	EL		NOM_SuperEL	Уточняю падеж, в материалах стоит SuperEss						да
68	Rutul	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у	šad j-ɨši-	NOM	DAT		NOM_DAT	"NV (""радостный стать"")"						
68	Rutul	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом	halga-	NOM	COM		NOM_COM							
68	Rutul	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а	jišɨ-	DAT	NOM		DAT_NOM	"Букв. ""стать"""						
68	Rutul	86	drop	X (drop) Y	ронять	X (ронять) Y	s-i<p>xu-	APUD	NOM		Apud(ESS)_NOM	Это если случайно (если специально, то TR, похожий глагол, видимо, CAUS)						да
68	Rutul	87	govern	X (govern) Y	руководить	X (руководить) Y	q’ɨxʲ-waldɨ + COP	ERG	DAT		ERG_NOM	"NV (""быть старшим""). Очень странная модель попала в patterns, не соответствует столбцам и вообще похожа на переходную"						
68	Rutul	88	miss	X (miss) Y	скучать	X (скучать) по Y-у	c’ihal jiši-	DAT	POST		DAT_Post(ESS)	"CV (""longing become"")"						
68	Rutul	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом	*	*				"Не засчитывается, так как букв. ""Путь Х-а есть в хвосте Y-а"""						
68	Rutul	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)	s-e-č’u-	NOM	EL		NOM_SuperEL	уточняю падеж						да
68	Rutul	91	listen	X (listen) to Y	слушать	X (слушать) Y	q-assa-	ERG	POST		NOM_Post(ESS)	То же, что 92. Что-то странное, несоответствие между patterns и отдельными столбцами, возможно, правильно в столбцах						да
68	Rutul	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	q-as-	ERG	POST		NOM_Post(ESS)	То же, что 91. Что-то странное, несоответствие между patterns и отдельными столбцами, возможно, правильно в столбцах						да
68	Rutul	93	hear	X (hear) Y	слышать	X (слышать) Y	ruɁu-	DAT	NOM		DAT_NOM	"Букв. ""приходит"""						да
68	Rutul	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом	Ɂara jiχ-	NOM	COM		NOM_COM	"CV (""inside move"")"						да
68	Rutul	95	look	X (look) at Y	смотреть	X (смотреть) на Y	gʲ-aɢa-	NOM	POST		NOM_Post(ESS)							
68	Rutul	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	saɁ qi-w-	TR			TR							
68	Rutul	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	neq’ʲ-e ʁa-ru-	DAT	NOM		DAT_NOM	"CV (""dream.InESS see"")"						
68	Rutul	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом	raazi iš-	NOM	COM		NOM_COM	"CV (""согласен стать"")"						да
68	Rutul	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y	ʁe-ruku-	NOM	COM		NOM_COM							да
68	Rutul	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)	w-iɁi	NOM	DAT		NOM_DAT	"Букв. ""быть"""						да
68	Rutul	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	tufang w-iji-	ERG	POST		TR	"CV (""gun shoot""). Что-то странное, несоответствие между тем, что в patterns, и отдельными стоолбцами, возможно правильно в столбцах"						
68	Rutul	102	pour	X (pour) Y	сыпать	X (сыпать) Y	ki-Ɂɨ-	TR				"CV. Не совсем адекватный перевод (""добавить внутрь""). Что-то странное, несоответствие между patterns и отдельными столбцами. Возможно, правильно в столбцах."						
68	Rutul	103	lose	X (lose) Y	терять	X (терять) Y	su-gu-	APUD	NOM		Apud(ESS)_NOM							да
68	Rutul	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	ara: saɁ k-i<p>xu-r	NOM	IN		NOM_In(ESS)	"CV (""inside sink"")"						
68	Rutul	105	kill	X (kill) Y	убивать	X (убивать) Y-а	<>-iq’-e r-ɨʔɨ-	TR			TR	CAUS						
68	Rutul	106	hit	X (hit) Y	ударить	X (ударять) Y-а	liwx-	ERG	EL		ERG_SuperEL	уточняю падеж						да
68	Rutul	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а	k’uxʲ ki-w-ɨ-	ERG	DAT		ERG_DAT							
68	Rutul	108	read	X (read) Y	читать	X (читать) Y-а	q’ɨle hɨɁɨ-r	TR			TR	CV (read + do)						
68	Rutul	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом	χ-i<b>g-a w-ɨɁɨ-r	TR			TR							
68	Rutul	110	respect	X (respect) Y	уважать	X (уважать) Y-а	huˁrmaˁt w-aɁa-r-a	NOM	DAT		NOM_DAT	"CV (""make respect"")"						да
68	Rutul	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	*	*				"""не учитывается, т. к. Расул зависим на уровне ИГ"", видимо, «при ВИДЕ грязной посуды у Расула сердце стынет»"						да
68	Rutul	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	raazi	NOM	OBL(SUP)		NOM_Super(ESS)	NV						да
68	Rutul	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	jik’i-k’ kirx	DAT	NOM		DAT_NOM	"CV (""get heart Sub(ESS)"")"						да
68	Rutul	114	trust	X (trust) Y	доверять	X (доверять) Y-у	*	*				"""не учитывается, т. к. Расул зависим на уровне ИГ"", не знаю, что там"						
68	Rutul	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	haˀjiw raɁ-	TR			TR	"CV (""pity come"")"						да
68	Rutul	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	paxil	NOM	OBL(SUP)		NOM_Super(ESS)	NV; почему-то стоял вопрос около примера						
68	Rutul	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	bizar	NOM	SUPEL (EL на самом деле?)		NOM_SuperEL	NV; получен только один перевод на 117 и 122						да
68	Rutul	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	šak-a iš	ERG	SUPEL (EL на самом деле?)		ERG_SuperEL	"CV (""become guess-In(ESS)"")"						да
68	Rutul	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	qɨ<Ø>g	DAT	NOM		DAT_NOM							
68	Rutul	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	*	*				"""адекватного перевода нет"""						
68	Rutul	121	want	X (want) Y	хотеть	X (хотеть) Y-а	ɨg	DAT	NOM		DAT_NOM							
68	Rutul	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	bizar	NOM	SUPEL (EL на самом деле?)		NOM_SuperEL	NV; получен только один перевод на 117 и 122						
68	Rutul	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	χatir Ɂadg-	DAT	SUPEL (EL на самом деле?)		DAT_SuperEL	"CV (""grudge be.stuck"")"						да
68	Rutul	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	*	*				Пока ничего толкового не получено						да
68	Rutul	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	pandɨ<j>iš	NOM	SUPEL (EL на самом деле?)		NOM_SuperEL							да
68	Rutul	126	despise	X (despise) Y	презирать	X (презирать) Y-а	*	*				"""адекватного перевода нет, такое значение предиката не выражается в рутульском"""						
68	Rutul	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	pašʲmal iš-	NOM	SUPEL (EL на самом деле?)		NOM_SuperEL	"CV (""sadness become"")"						да
68	Rutul	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	*	*				Как и в других случаях, получен один перевод на 117, 122 и вот это. Тут его не засчитывая, считая более экзотическим смыслом						
68	Rutul	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	*	*				"""эквивалент данного предикатного значения найти не удалось"""						
68	Rutul	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	rɨq ruɁ-	NOM	SUPEL (EL на самом деле?)		NOM_SuperEL	"CV (""shame come"")"						
